title,keterangan,jumlah_data,title_per_data
"Data Tata Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta Tahun 2018","Dataset ini berisi mengenai Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta Tahun 2018
   Penjelasan mengenai Variabel pada Dataset ini:
jenis_pelanggaran : Jenis-jenis pelanggaran sesuai Perda 8 Tahun 2007
jakarta_pusat : Jumlah Pelanggaran sesuai Perda 8 Tahun 2007 di Jakarta Pusat
jakarta_utara : Jumlah Pelanggaran sesuai Perda 8 Tahun 2007 di Jakarta utara
jakarta_barat : Jumlah Pelanggaran sesuai Perda 8 Tahun 2007 di Jakarta Barat
jakarta_selatan : Jumlah Pelanggaran sesuai Perda 8 Tahun 2007 di Jakarta Selatan
jakarta_timur : Jumlah Pelanggaran sesuai Perda 8 Tahun 2007 di Jakarta Timur
kepulauan_seribu : Jumlah Pelanggaran sesuai Perda 8 Tahun 2007 di Kepulauan_seribu",12,"Data Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta Bulan Januari 2018;*;Data Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta bulan Februari 2018;*;Data Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta bulan Maret 2018;*;Data Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta bulan April 2018;*;Data Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta bulan Mei;*;Data Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta;*;Data Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta bulan Juli 2018;*;Data Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta bulan Agustus;*;Data Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta bulan September;*;Data Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta bulan Oktober;*;Data Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta bulan November ;*;Data Tertib Jalur Hijau, Taman dan Tempat Umum di Wilayah Provinsi DKI Jakarta bulan Desember"
Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial Jalanan,"Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial ( PMKS ) Tahun 2018
Penjelasan Variabel ini berisi mengenai :
tahun : Tahun
bulan    : Bulan
skpd : SKPD
jenis_pmks   : Jenis PMKS
jumlah: Jumlah",12,Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial ( PMKS ) Bulan Januari Tahun 2018;*;Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial ( PMKS ) Bulan Februari Tahun 2018;*;Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial ( PMKS ) Bulan Maret Tahun 2018;*;Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial ( PMKS ) Bulan April Tahun 2018;*;Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial ( PMKS ) Bulan Mei Tahun 2018;*;Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial ( PMKS ) Bulan Juni Tahun 2018;*;Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial ( PMKS ) Bulan Juli Tahun 2018;*;Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial ( PMKS ) Bulan Agustus Tahun 2018;*;Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial ( PMKS ) Bulan September Tahun 2018;*;Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial ( PMKS ) Bulan Oktober Tahun 2018;*;Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial ( PMKS ) Bulan November Tahun 2018;*;Data Rekapitulasi Hasil Penjangkauan dan Penertiban Penyandang Masalah Kesejahteraan Sosial ( PMKS ) Bulan Desember Tahun 2018
Data Kejadian Bencana di Provinsi DKI Jakarta Tahun 2018,"Data ini berisi mengenai kejadian bencana di Provinsi DKI Jakarta dan tindak lanjut kejadian bencana selama Tahun 2018
Penjelasan variabel dari data diatas sebagai berikut :
tanggal_mulai : Tanggal Mulai
tanggal_selesai : Tanggal Selesai
jam_kejadian : Jam Kejadian
lokasi_bencana : Lokasi Bencana
kelurahan : Kelurahan
kecamatan : Kecamatan
wilayah : Wilayah
jenis_bencana : Jenis Bencana
jml_kk_korban_bencana : Jumlah KK Korban Bencana
jenis_bantuan_yang_diberikan : Jenis Bantuan yang Diberikan",12,Data Kejadian Bencana di Provinsi DKI Jakarta Bulan Januari Tahun 2018;*;Data Kejadian Bencana di Provinsi DKI Jakarta Bulan Februari Tahun 2018;*;Data Kejadian Bencana di Provinsi DKI Jakarta Bulan Maret Tahun 2018;*;Data Kejadian Bencana di Provinsi DKI Jakarta Bulan April Tahun 2018;*;Data kejadian bencana di Provinsi DKI Jakarta Bulan Mei Tahun 2018;*;Data kejadian bencana di Provinsi DKI Jakarta Bulan Juni Tahun 2018;*;Data kejadian bencana di Provinsi DKI Jakarta Bulan Juli Tahun 2018;*;Data Jumlah Kejadian Bencana di Provinsi DKI Jakarta Bulan Agustus Tahun 2018;*;Data kejadian bencana di Provinsi DKI Jakarta Bulan September Tahun 2018;*;Data kejadian bencana di Provinsi DKI Jakarta Bulan Oktober Tahun 2018;*;Data kejadian bencana di Provinsi DKI Jakarta Bulan November Tahun 2018;*;Data kejadian bencana di Provinsi DKI Jakarta Bulan Desember Tahun 2018
Data Koleksi Perpustakaan Tahun 2018,"Data ini Berisi Mengenai Data Jumlah Koleksi Perpustakaan
Penjelasan Variabel ini Berisi Mengenai
tahun : Tahun
lokasi : Lokasi
jumlah_judul : Jumlah Judul
jumlah_eksemplar : Jumlah Eksemplar",1,Data Jumlah Koleksi Perpustakaan Tahun 2018
Data Pemenang Lomba Sekolah Sehat,"Data ini Berisi Mengenai Data Pemenang Lomba Sekolah Sehat  DKI Jakarta
Penjelasan Variabel ini Berisi Mengenai
tahun : Tahun
nama_sekolah : Nama Sekolah
kota : Kota
predikat : Predikat",4,Data Pemenang Lomba Sekolah Sehat Tahun 2015;*;Data Pemenang Lomba Sekolah Sehat Tahun 2016;*;Data Pemenang Lomba Sekolah Sehat Tahun 2017;*;Data Pemenang Lomba Sekolah Sehat Tahun 2018
Data Rekapitulasi Penatausahaan Acara Pimpinan Daerah,"Data ini berisi mengenai Data Rekapitulasi Penatausahaan Acara
Penjelasan Variabel ini berisi mengenai
tahun : Tahun
bulan : Bulan
kegiatan : Kegiatan
jumlah : Jumlah",3,Data Rekapitulasi Penatausahaan Acara Tahun 2016;*;Data Rekapitulasi Penatausahaan Acara Tahun 2017;*;Data Rekapitulasi Penatausahaan Acara Tahun 2018
Data Lokasi Binaan Pedagang Kaki Lima di Provinsi DKI Jakarta,"Dataset ini berisi data Lokasi Binaan Pedagang Kaki Lima yang dihimpun dari lima kota administrasi di Provinsi DKI Jakarta
Penjelasan mengenai Variabel pada Dataset ini:
nama_pedagang : nama pedagang
alamat lokasi usaha : alamat lokasi usaha binaan
kota administrasi : wilayah kota administrasi
nomor kios : nomor kios",1,Data Lokasi Binaan Pedagang Kaki Lima di Provinsi DKI Jakarta
Data Ekspor DKI Jakarta Tahun 2018,"Dataset ini berisi mengenai Realisasi Ekspor melalui e-SKA IPSKA Dinas KUKMP Provinsi DKI Jakarta dan Suku Dinas KUKMP 5 Kota Administrasi di Provinsi DKI Jakarta.
Penjelasan mengenai Variabel pada Dataset ini:
ipska :Provinsi Kota Administrasi Instansi Penerbit Surat Keterangan Asal
bulan :bulan ekspor
nilai_ekspor :nilai ekspor
satuan :satuan nilai ekspor (Rupiah)",2,Data Ekspor DKI Jakarta Semester I Tahun 2018;*;Data Ekspor DKI Jakarta Semester II Tahun 2018
Data Jumlah Korban Kekerasan Terhadap Perempuan dan Anak Yang Ditangani Oleh Pusat Pelayanan Terpadu Pemberdayaan Perempuan dan Anak (P2TP2A) Berdasarkan Pelaku Kekerasan Tahun 2018,"Dataset ini berisi Data Jumlah Korban kekerasan terhadap perempuan dan anak yang ditangani oleh P2TP2A berdasarkan Pelaku Kekerasan pada tahun 2018.
Penjelasan mengenai Variabel pada Dataset ini :
tahun : tahun
bulan : bulan
pelaku_kekerasan : yang melakukan kekerasan
jumlah_korban_kekerasan_thd_perempuan_dan_anak_berdasarkan_pelaku_kekerasan: jumlah yang dilaporkan",12,Data Jumlah Korban kekerasan terhadap perempuan dan anak yang ditangani oleh P2TP2A berdasarkan Pelaku Kekerasan di DKI Jakarta untuk bulan Januari 2018;*;Data Jumlah Korban kekerasan terhadap perempuan dan anak yang ditangani oleh P2TP2A berdasarkan Pelaku Kekerasan di DKI Jakarta untuk bulan Februari 2018;*;Data Jumlah Korban Kekerasan Terhadap Perempuan dan Anak Yang Ditangani Oleh P2TP2A Berdasarkan Pelaku Kekerasan Tahun 2018;*;Data Jumlah Korban Kekerasan Terhadap Perempuan dan Anak Yang Ditangani Oleh P2TP2A Berdasarkan Pelaku Kekerasan Tahun 2018;*;Data Jumlah Korban Kekerasan Terhadap Perempuan dan Anak Yang Ditangani Oleh P2TP2A Berdasarkan Pelaku Kekerasan Tahun 2018;*;Data Jumlah Korban Kekerasan Terhadap Perempuan dan Anak Yang Ditangani Oleh P2TP2A Berdasarkan Pelaku Kekerasan bulan Juni 2018;*;Data Jumlah Korban Kekerasan Terhadap Perempuan dan Anak Yang Ditangani Oleh P2TP2A Berdasarkan Pelaku Kekerasan Tahun 2018;*;Data Jumlah Korban Kekerasan Terhadap Perempuan dan Anak Yang Ditangani Oleh P2TP2A Berdasarkan Pelaku Kekerasan Tahun 2018;*;Data Jumlah Korban Kekerasan Terhadap Perempuan dan Anak Yang Ditangani Oleh P2TP2A Berdasarkan Pelaku Kekerasan Tahun 2018;*;Data Jumlah Korban Kekerasan Terhadap Perempuan dan Anak Yang Ditangani Oleh P2TP2A Berdasarkan Pelaku Kekerasan Tahun 2018;*;Data Jumlah Korban Kekerasan Terhadap Perempuan dan Anak Yang Ditangani Oleh P2TP2A Berdasarkan Pelaku Kekerasan Tahun 2018;*;Data Jumlah Korban Kekerasan Terhadap Perempuan dan Anak Yang Ditangani Oleh P2TP2A Berdasarkan Pelaku Kekerasan Tahun 2018
Data Lokasi Pompa Air DKI Jakarta,"Dataset ini berisi titik lokasi pompa air milik DKI Jakarta.
Variabel pada dataset ini mencakup:
nama_pompa : nama pompa
wilayah : wilayah lokasi pompa
nama_bidang : nama bidang yang mengurusi
lokasi : alamat lokasi pompa
jumlah_pompa(unit) : jumlah pompa
jumlah_kapasitas : besaran kapasitas pompa
jumlah_operator : jumlah operator
kondisi : kondisi pompa
latitude : garis lintang
longitude : garis bujur",1,Data Pompa Air DKI Jakarta Tahun 2018
Data Pusat Pelayanan Keluarga Sejahtera (PPKS) DKI Jakarta,"Dataset ini berisi data Pusat Pelayanan Keluarga Sejahtera (PPKS) DKI Jakarta
Variabel pada dataset ini adalah:
nama_ppks = nama dari ppks
alamat = alamat dari ppks
Kab_kota = nama kabupaten atau kota dari PPKS",1,Data Pusat Pelayanan Keluarga Sejahtera (PPKS)
Data Kelurahan Sadar Hukum,"Data Kelurahan Sadar Hukum
   Data ini berisi kumpulan data daftar nama kelurahan yang telah ditetapkan menjadi Kelurahan Sadar Hukum pada periode tahun tertentu berdasarkan Keputusan Gubernur.
Berikut keterangan mengenai data ini:
tahun, menunjukkan pada tahun kapan kelurahan tersebut menjadi Kelurahan Sadar Hukum;
wilayah, terdapat di wilayah kota/kabupaten mana kelurahan dimaksud;
kecamatan, lingkup kecamatan;
kelurahan, nama kelurahan yang menjadi Kelurahan Sadar Hukum pada tahun dimaksud;
keterangan, menerangkan dasar hukum ditetapkannya kelurahan menjadi Kelurahan Sadar Hukum.",3,Data Kelurahan Sadar Hukum Tahun 2010 s.d Tahun 2015;*;Data Kelurahan Sadar Hukum Tahun 2017;*;Data Kelurahan Sadar Hukum Tahun 2018
Data Penerima Hibah Bantuan Sosial Tahun 2016,"Dataset ini berisi mengenai Data Penerima Hibah Bansos. Penjelasan mengenai variabel dataset ini adalah sebagai berikut :
Koordinator
Nama_Penerima
Alamat
Kode_Rekening
Anggaran
Realisasi",1,data-penerima-hibah-bansos-tahun-2016
Data Rekap Jumlah Hidrant Di DKI Jakarta Tahun 2018,"Dataset ini berisi Data Rekap Jumlah Hidrant Di DKI Jakarta Tahun 2018.
Penjelasan Variabel pada Dataset ini :
suku_dinas : suku dinas lokasi hidrant
sektor : sektor lokasi hidrant
jumlah_hidrant : jumlah hidrant yg di data
kondisi_ada_kopling : jumlah hidrant yg terdapat kopling
kondisi_tanpa_kopling: jumlah hidrant yg tidak terdapat kopling
kondisi_ada_air : jumlah hidrant yg terdapat air
kondisi_tanpa_air : jumlah hidrant yg tidak terdapat air
kondisi_ada_meter : jumlah hidrant yg tidak terdapat meter
kondisi_tanpa_meter : jumlah hidrant yg terdapat
kondisi_ada_pengaman : jumlah hidrant yg terdapat pengaman
kondisi_tanpa_pengaman  : jumlah hidrant yg tidak terdapat pengaman
kondisi_ada_rambu : jumlah hidrant yg terdapat rambu
kondisi_tanpa_rambu : jumlah hidrant yg tidak terdapat rambu
keterangan",4,Data Rekap Jumlah Hidrant Di DKI Jakarta Bulan Maret Tahun 2018.;*;Data Rekap Jumlah Hidrant Di DKI Jakarta Bulan Juni tahun 2018;*;Data Rekap Jumlah Hidrant Di DKI Jakarta Bulan September Tahun 2018;*;Data Rekap Jumlah Hidrant Di DKI Jakarta Bulan Desember tahun 2018
Data Hasil Penertiban Minuman Beralkohol Pada Satpol PP Provinsi DKI Jakarta,"Dataset ini berisi mengenai Data Hasil Penertiban Minuman Beralkohol Tahun 2018
   Penjelasan mengenai Variabel pada Dataset ini:
jenis_merk      : Berisi Jenis dan Merk Minuman Beralkohol
jakarta_pusat   : Jumlah Hasil Penertiban Minuman Beralkohol di Jakarta Pusat
jakarta_barat   : Jumlah Hasil Penertiban Minuman Beralkohol di Jakarta utara
jakarta_utara   : Jumlah Hasil Penertiban Minuman Beralkohol di Jakarta Barat
jakarta_selatan : Jumlah Hasil Penertiban Minuman Beralkohol di Jakarta Selatan
jakarta_timur   : Jumlah Hasil Penertiban Minuman Beralkohol di Jakarta Timur",1,Data Hasil Penertiban Minuman Beralkohol Pada Satpol PP Provinsi DKI Jakarta 
Data Atlet Disabilitas DKI Jakarta,"Data Atlet Disabilitas DKI Jakarta
Dataset ini berisikan daftar nama atlet disabilitas Provinsi DKI Jakarta
   keterangan variabel dataset;
nama_atlet: menjelaskan nama atlet
cabang_olahraga: menjelaskan cabang olahraga yang diikuti atlet terkait
kategori_ketunaan: menjelaskan kategori ketunaan yang disandang atlet terkait",1,Data Atlet Disabilitas Provinsi DKI Jakarta tahun 2018
Data Penggunaan Ruangan Balaikota DKI Jakarta,"Dataset ini berisi daftar pengguna ruangan-ruangan di balaikota Provinsi DKI Jakarta.
data mencakup:
gedung = nama/blok gedung/bangunan
lantai = nomor lantai bangunan
pengguna = SKPD/UKPD yang menggunakan ruangan
keterangan",2,Data Penggunaan Ruangan Balaikota Tahun 2017;*;Data Penggunaan Ruangan Balaikota Tahun 2018
Data Rekapitulasi Kejadian Pohon Tumbang di Provinsi DKI Jakarta Tahun 2018,"Dataset ini berisi rekapitulasi jumlah kejadian pohon tumbang di DKI Jakarta.
   Penyajian mengenai variabel pada Dataset ini :
wilayah : Wilayah kejadian
jumlah_kejadian : jumlah kejadian
sempal : jumlah pohon yang sempal
tumbang : jumlah pohon yang tumbang
sarana_rusak : jumlah sarana yang rusak
meninggal : jumlah korban meninggal
hilang : Jumlah korban hilang
luka_berat : jumlah korban luka berat
luka_ringan : jumlah korban luka ringan
nilai_kerugian : jumlah kerugian yang ditimbulkan",1,Data Rekapitulasi Kejadian Pohon Tumbang di Provinsi DKI Jakarta Tahun 2018
Data Jumlah Polisi Pamong Praja Provinsi DKI Jakarta,"Dataset ini berisi mengenai Data Jumlah Polisi Pamong Praja Provinsi DKI Jakarta 
   Penjelasan mengenai Variabel pada Dataset ini:
unit_organisasi : Unit Satpol PP Provinsi DKI Jakarta
status_kepegawaian : PNS/PTT
jumlah : jumlah pegawai",2,Data Jumlah Polisi Pamong Praja Provinsi DKI Jakarta Tahun 2017;*;Data Jumlah Personil Satpol PP Provinsi DKI Jakarta Tahun 2018 
Data Kendaraan Dinas Operasional Dinas Sosial,"Data ini berisi mengenai Kendaraan Dinas Operasional Dinas Sosial
Penjelasan variabel dari data diatas sebagai berikut :
jenis_kendaraan : Jenis kendaraan
tahun_pembuatan : Tahun pembuatan
nomor_polisi : Nomor polisi
penanggung_jawab_kendaraan : penanggung jawab kendaraan
jabatan : Jabatan",2,Data Kendaraan Dinas Operasional Dinas Sosial Tahun 2017;*;Data Kendaraan Dinas Operasional Dinas Sosial Tahun 2018
Data Klinik Konsultasi Pengawasan Tahun 2018,"Data Klinik Konsultasi Pengawasan Tahun 2018
Data rekapitulasi pelayanan kepada SKPD/UKPD di tingkat Provinsi dan Wilayah Kota/Kabupaten Administrasi Provinsi DKI Jakarta pada Klinik Konsultasi Pengawasan Inspektorat Provinsi DKI Jakarta Tahun 2018
Keterangan variabel dataset;
   1. tanggal : tanggal pelayanan
   2. skpd_ukpd: SKPD atau UKPD yang melakukan konsultasi",4,Data Klinik Konsultasi Pengawasan Kuartal I;*;Data Klinik Konsultasi Pengawasan Kuartal II;*;Data Klinik Konsultasi Pengawasan Kuartal III;*;Data Klinik Konsultasi Pengawasan Kuartal IV
Data Underpass di DKI Jakarta,"Dataset ini berisi tentang Data Underpass di wilayah Provinsi DKI Jakarta.
Penjelasan variabel data ini berisi antara lain :
lokasi : Lokasi Underpass
nama : Nama Underpass
wilayah : Wilayah Kota Administrasi
panjang : Panjang Underpass dalam meter
satuan : m
lebar : Lebar Underpass
satuan : m
luas : Luas Underpass
satuan : m persegi
tahun_pembangunan :Tahun Pembangunan
tahun selesai : Tahun Selesai
pelaksana : Pelaksana
koordinat : Koordinat Underpass
persimpangan : Persimpangan Jalan yang dilewati Underpass
keterangan",1,Data Underpass di wilayah Provinsi DKI Jakarta Tahun 2017.
Data Penyebaran Tempat Ibadah Di Kota Administrasi Jakarta Utara,"Dataset ini berisi mengenai Data Penyebaran Tempat Ibadah Di Kota Administrasi Jakarta Utara yang meliputi masjid, musholla, gereja, vihara dan pura.
Penjelasan mengenai variabel pada Dataset ini:
kab/kota: nama kabupaten/kota administrasi
kecamatan: nama kecamatan
kelurahan: nama kelurahan
tempat_ibadah: nama tempat ibadah
alamat: lokasi tempat ibadah
nama_pengurus: nama pengurus tempat ibadah
status_tanah: asal status tanah tempat ibadah
tahun_pendirian: tahun pendirian tempat ibadah
bentuk_bangunan: bentuk bangunan
sumber_biaya: asal biaya
peruntukkan_lahan: peruntukkan lahan
kepemilikan: kepemilikan tempat ibadah
daya_tampung: daya tampung jamaah
luas_bangunan: luas bangunan tempat ibadah (dalam meter persegi)
luas_tanah: luas tanah (dalam meter persegi)
kegiatan_lain: kegiatan lain
TPA: Taman Pendidikan Al-Qurán; RM: Remaja Masjid; MT: Majlis Ta'lim; Mad: Madrasah",2,Data Penyebaran Tempat Ibadah Di Jakarta Utara 2015;*;Data Penyebaran Tempat Ibadah di Kota Administrasi Jakarta Utara Tahun 2018
Data Laporan Jamaah Haji Rawat Jalan Asal Provinsi DKI Jakarta,"Dataset ini berisi mengenai Data Laporan Jamaah Haji Rawat Jalan Asal Provinsi DKI Jakarta.
Penjelasan mengenai variabel pada Dataset ini:
tanggal: tanggal jamaah haji rawat jalan
kloter: kelompok keberangkatan jamaah haji
jumlah: jumlah jamaah haji rawat jalan",2,Laporan Jamaah Haji Rawat Jalan Tahun 2016;*;Laporan Jamaah Haji Rawat Jalan Tahun 2018
Data Laporan Jamaah Haji Rawat Inap Asal Provinsi DKI Jakarta,"Dataset ini berisi mengenai Data Laporan Jamaah Haji Rawat Inap Asal Provinsi DKI Jakarta yang dirawat di rumah sakit Arab Saudi.
Penjelasan mengenai variabel pada Dataset ini:
nama: nama jamaah haji asal DKI Jakarta
jenis_kelamin: jenis kelamin jamaah haji
umur: umur jamaah haji
kloter: kelompok terbang jamaah haji
maktab_sektor: tempat dan kelompok pemondokan jamaah haji
risti: jamaah haji risiko tinggi
tgl_masuk_rs: tanggal masuk rumah sakit
tgl_keluar_rs: tanggal keluar rumah sakit
tempat: tempat/RS jamaah haji di rawat
diagnosa: gejala penyakit
keterangan: keterangan tambahan",2,Laporan Jamaah Haji Rawat Inap Tahun 2016;*;Laporan Jamaah Haji Rawat Inap Tahun 2018
Data Jamaah Haji Meninggal Dunia Asal Provinsi DKI Jakarta,"Dataset ini berisi mengenai Data Jamaah Haji Meninggal Dunia yang berasal dari Provinsi DKI Jakarta
Penjelasan mengenai variabel pada Dataset ini:
tanggal: tanggal jamaah haji meninggal dunia.
nama: nama jamaah haji meninggal dunia
jenis_kelamin: jenis kelamin jamaah haji meninggal dunia
umur: umur jamaah haji meninggal dunia
kloter: kelompok terbang jamaah haji meninggal dunia
maktab: tempat pemondokan jamaah haji meninggal dunia
sektor: kelompok pemondokan jamaah haji meninggal dunia
tempat_wafat: tempat wafat jamaah haji
penyebab_wafat: penyebab wafat jamaah haji
ket: keterangan",2,Jamaah Haji Meninggal Dunia Asal Jakarta Tahun 2016;*;Data Jamaah Haji Meninggal Dunia Asal Provinsi DKI Jakarta 2018
Data Kebijakan Bagian Pendidikan Tahun 2014,"Data ini merupakan kumpulan data mengenai Kebijakan Bagian Pendidikan pada Tahun 2014.
Penjelasan mengenai variabel ini berisikan :
kebijakan
jenis_kebijakan
nomor
tentang",1,kebijakan-bagian-pendidikan-dasar-tahun-2014
Data Penyebaran Tempat Ibadah Di Kota Administrasi Jakarta Timur,"Dataset ini berisi mengenai Data Penyebaran Tempat Ibadah Di Kota Administrasi Jakarta Timur yang meliputi masjid, musholla, gereja, vihara dan pura.
Penjelasan mengenai variabel pada Dataset ini:
kab/kota: nama kabupaten/kota administrasi
kecamatan: nama kecamatan
kelurahan: nama kelurahan
tempat_ibadah: nama tempat ibadah
alamat: lokasi tempat ibadah
nama_pengurus: nama pengurus tempat ibadah
status_tanah: asal status tanah tempat ibadah
tahun_pendirian: tahun pendirian tempat ibadah
bentuk_bangunan: bentuk bangunan
luas_tanah: luas tanah
luas_bangunan: luas bangunan tempat ibadah
luas total: luas total
kegiatan_lain: kegiatan lain
TPA: Taman Pendidikan Al-Qurán; RM: Remaja Masjid; MT: Majlis Ta'lim; Mad: Madrasah",2,Data Penyebaran Tempat Ibadah Di Jakarta Timur 2015;*;Data Penyebaran Tempat Ibadah di Jakarta Timur Tahun 2018
Data Rencana dan Realisasi Penerimaan Pajak Daerah,"Data Rencana dan Realisasi Penerimaan Pajak Daerah pada Badan Pajak dan Retribusi Daerah Provinsi DKI Jakarta
Penjelasan mengenai Variabel pada Dataset ini:
tahun :Tahun
nama_provinsi : Nama Provinsi
jenis_pajak : Jenis Pajak
rencana : Rencana
realisasi : Realisasi",7,Data Rencana dan Realisasi Penerimaan Pajak Daerah Tahun 2012;*;Data Rencana dan Realisasi Penerimaan Pajak Daerah Tahun 2013;*;Data Rencana dan Realisasi Penerimaan Pajak Daerah Tahun 2014;*;Data Rencana dan Realisasi Penerimaan Pajak Daerah Tahun 2015;*;Data Rencana dan Realisasi Penerimaan Pajak Daerah Tahun 2016;*;Data Rencana dan Realisasi Penerimaan Pajak Daerah Tahun 2017;*;Data Rencana dan Realisasi Penerimaan Pajak Daerah 2018
Data Tempat Penampungan Sementara (TPS) di Provinsi DKI Jakarta Tahun 2018,"Data ini berisi mengenai Tempat Penampungan Sementara (TPS) di Provinsi DKI Jakarta Tahun 2018
Penjelasan variabel dari data diatas sebagai berikut :
nama_tps : Nama Tempat Penampungan Sementara
alamat_tps : Alamat Tempat Penampungan Sementara Berada
kelurahan : Kelurahan Tempat Penampungan Sementara Berada
kecamatan : Kecamatan Tempat Penampungan Sementara Berada
wilayah : Tempat Penampungan Sementara Berada
jenis_tps : Beberapa Jenis TPS terdiri dari bak beton (tempat penampungan berbentuk bak beton), dipo (lokasi tempat penampungan sampah ), pool container (lokasi tempat penempatan kontainer sampah), pool gerobak (lokasi titik kumpul gerobak sampah untuk dipindahkan ke truk sampah), tps/tps 3r (tempat penampungan sampah yang dilengkapi dengan fasilitas 3R)
luas_lahan(m2) : Luas Lahan Tempat Penampungan Sementara dalam satuan meter persegi
status_lahan : Status Kepemilikan/ Lokasi Secara Fisik Tempat Penampungan Sementara Berada
volume_sampah_rata-rata_per_hari(m3) : Volume Sampah Rata - Rata per Hari dalam satuan meter kubik
sumber_sampah : Sumber Sampah yang Masuk ke Tempat Penampungan Sementara Berada
atap : Jenis Atap dari Tempat Penampungan Sementara
dinding : Bahan Pembuatan Dinding Tempat Penampungan Sementara
landasan : Kondisi Landasan Tempat Penampungan Sementara
saluran_air_lindi : Saluran Pembuangan Air Lindi Tersedia atau Tidak
penampungan_air_lindi : Penampungan Air Lindi Tersedia atau Tidak
penghijauan : Lokasi Penghijauan
sumber_air : Sumber Air
truk : Truk Sampah yang Beroperasi di Tempat Penampungan Sementara
alat_berat : Alat Berat di Tempat Penampungan Sementara
komposting : Fasilitas Komposting
pencacah_organik : Alat Pencacah Organik Tersedia atau Tidak
pencacah_anorganik : Alat Pencacah Anorganik Tersedia atau Tidak
pengayak : Alat Pengayak Tersedia atau Tidak
alat_press : Alat Press Tersedia atau Tidak
jam_pengumpulan : Jam Operasional Sampah Masuk
jam_pengangkutan : Jam Operasional Sampah Diangkut ke TPST Bantargebang",2,Data Tempat Penampungan Sementara (TPS) di Provinsi DKI Jakarta Tahun 2018;*;Tempat Penampungan Sampah Sementara (TPS) di Wilayah DKI Jakarta Tahun 2018
